42	25	1
42	48	1
42	10	1
18	27	1
18	35	1
18	11	1
18	20	1
18	3	1
18	7	1
18	9	1
18	23	1
18	25	1
18	1	1
18	14	1
18	5	1
18	13	1
18	12	1
18	8	1
18	10	1
18	2	1
18	22	1
18	56	1
18	45	1
18	14	1
18	13	1
18	21	1
18	3	1
18	12	1
18	17	1
18	27	1
18	6	1
18	25	1
18	43	1
18	10	1
18	11	1
18	22	1
18	15	1
18	47	1
18	12	1
18	14	1
18	5	1
18	4	1
18	19	1
18	56	1
18	1	1
18	2	1
18	23	1
18	9	1
18	21	1
18	11	1
18	26	1
18	7	1
18	6	1
18	22	1
18	14	1
18	5	1
18	16	1
18	24	1
18	8	1
18	4	1
18	23	1
18	12	1
18	19	1
18	45	1
18	21	1
18	5	1
18	24	1
18	13	1
18	11	1
18	27	1
18	35	1
18	6	1
18	8	1
18	26	1
18	4	1
18	13	1
18	20	1
18	6	1
18	45	1
18	8	1
18	16	1
18	22	1
18	26	1
18	13	1
18	23	1
18	40	1
18	55	1
18	35	1
18	56	1
18	6	1
18	19	1
18	13	1
18	4	1
18	2	1
18	14	1
18	22	1
18	55	1
18	23	1
18	9	1
18	56	1
18	2	1
18	21	1
18	13	1
18	76	1
18	59	1
18	36	1
18	1	1
18	35	1
18	2	1
18	40	1
18	12	1
18	20	1
18	45	1
18	24	1
18	12	1
18	33	1
18	35	1
18	12	1
18	33	1
18	35	1
18	12	1
18	17	1
18	33	1
18	40	1
18	43	1
18	2	1
18	24	1
18	20	1
18	43	1
18	17	1
18	43	1
18	32	1
18	24	1
18	33	1
18	33	1
18	11	1
18	39	1
18	30	1
18	55	1
18	39	1
18	9	1
18	31	1
18	11	1
18	23	1
18	6	1
18	42	1
18	35	1
18	14	1
18	47	1
18	2	1
18	41	1
18	1	1
18	31	1
18	23	1
18	14	1
18	17	1
18	55	1
18	33	1
18	19	1
18	6	1
18	34	1
18	31	1
18	34	1
18	31	1
18	10	1
18	6	1
18	87	1
18	34	1
18	65	1
18	10	1
18	6	1
18	34	1
18	14	1
18	34	1
18	88	1
18	6	1
18	34	1
18	43	1
18	6	1
18	31	1
18	42	1
18	1	1
18	36	1
18	7	1
18	48	1
18	22	1
18	41	1
18	23	1
18	22	1
18	55	1
18	89	1
18	90	1
18	19	1
18	10	1
18	17	1
18	31	1
18	9	1
18	5	1
18	25	1
18	56	1
18	24	1
18	23	1
18	37	1
18	15	1
18	11	1
18	32	1
18	17	1
18	12	1
18	23	1
18	22	1
18	20	1
18	1	1
18	11	1
18	42	1
18	56	1
18	46	1
18	27	1
18	37	1
18	55	1
18	35	1
18	11	1
18	15	1
18	46	1
18	9	1
18	22	1
18	31	1
18	55	1
18	41	1
18	46	1
18	23	1
18	35	1
18	17	1
18	14	1
18	23	1
18	35	1
18	1	1
18	5	1
18	55	1
18	38	1
18	27	1
18	41	1
18	42	1
18	46	1
18	47	1
18	39	1
18	23	1
18	30	1
18	37	1
18	22	1
18	35	1
18	39	1
18	35	1
18	23	1
18	23	1
18	81	1
18	42	1
18	58	1
18	42	1
18	42	1
18	42	1
18	1	1
18	42	1
18	30	1
18	30	1
18	22	1
18	13	1
18	16	1
18	39	1
18	31	1
18	16	1
18	60	1
18	32	1
18	38	1
18	9	1
18	2	1
18	9	1
18	17	1
18	6	1
18	38	1
18	5	1
18	23	1
18	7	1
18	21	1
18	9	1
18	27	1
18	3	1
18	60	1
18	35	1
18	23	1
18	42	1
18	6	1
18	17	1
18	35	1
18	15	1
18	17	1
18	39	1
18	13	1
18	15	1
18	35	1
18	47	1
18	15	1
18	39	1
18	3	1
18	22	1
18	23	1
18	6	1
18	43	1
18	20	1
18	20	1
18	6	1
18	13	1
18	21	1
18	5	1
18	14	1
18	13	1
18	14	1
18	35	1
18	45	1
18	45	1
18	2	1
18	23	1
18	23	1
18	13	1
18	20	1
18	27	1
18	2	1
18	48	1
18	23	1
18	20	1
18	2	1
18	38	1
18	23	1
18	31	1
18	19	1
18	13	1
18	35	1
18	27	1
18	2	1
18	19	1
18	38	1
18	14	1
18	31	1
18	2	1
18	12	1
18	26	1
18	48	1
18	21	1
18	35	1
18	6	1
18	2	1
18	20	1
18	5	1
18	48	1
18	5	1
18	5	1
18	91	1
18	9	1
18	50	1
18	15	1
18	12	1
18	8	1
18	24	1
18	12	1
18	50	1
18	65	1
18	50	1
18	31	1
18	60	1
18	47	1
18	26	1
18	22	1
18	21	1
18	43	1
18	4	1
18	48	1
18	21	1
18	6	1
18	26	1
18	22	1
18	8	1
18	61	1
18	21	1
18	6	1
18	43	1
18	5	1
18	2	1
18	5	1
18	26	1
18	22	1
18	55	1
18	43	1
18	35	1
18	6	1
18	2	1
18	8	1
18	26	1
18	9	1
18	21	1
18	5	1
18	6	1
18	26	1
18	19	1
18	43	1
18	31	1
18	22	1
18	61	1
18	9	1
18	5	1
18	17	1
18	37	1
18	10	1
18	20	1
18	5	1
18	31	1
18	13	1
18	31	1
18	10	1
18	17	1
18	55	1
18	35	1
18	37	1
18	10	1
18	21	1
18	5	1
18	45	1
18	22	1
18	31	1
18	17	1
18	10	1
18	9	1
18	10	1
18	9	1
18	10	1
18	1	1
18	17	1
18	5	1
18	22	1
18	50	1
18	19	1
18	24	1
18	12	1
18	45	1
18	21	1
18	26	1
18	45	1
18	2	1
18	17	1
18	17	1
18	17	1
18	35	1
18	35	1
18	14	1
18	24	1
18	42	1
18	24	1
18	12	1
18	50	1
18	26	1
18	42	1
18	31	1
18	37	1
18	6	1
18	42	1
18	12	1
18	2	1
18	45	1
18	61	1
18	74	1
18	55	1
18	36	1
18	48	1
18	26	1
18	22	1
18	65	1
18	8	1
18	12	1
18	3	1
18	48	1
18	60	1
18	20	1
18	22	1
18	32	1
18	32	1
18	66	1
18	3	1
18	60	1
18	15	1
18	19	1
18	42	1
18	55	1
18	31	1
18	55	1
18	31	1
18	74	1
18	81	1
18	26	1
18	5	1
18	8	1
18	14	1
18	26	1
18	5	1
18	8	1
18	31	1
18	8	1
18	19	1
18	8	1
18	26	1
18	42	1
18	9	1
18	1	1
18	24	1
18	89	1
18	1	1
18	89	1
18	26	1
18	26	1
18	42	1
18	32	1
18	26	1
18	42	1
18	92	1
18	93	1
18	94	1
18	93	1
18	93	1
18	94	1
18	93	1
18	93	1
18	95	1
18	93	1
18	96	1
18	97	1
18	98	1
18	65	1
18	65	1
18	65	1
18	65	1
18	65	1
18	55	1
18	55	1
18	8	1
18	43	1
18	14	1
18	14	1
18	14	1
18	99	1
18	48	1
18	22	1
18	3	1
18	25	1
18	60	1
18	15	1
18	41	1
18	17	1
18	23	1
18	74	1
18	4	1
18	19	1
18	1	1
18	17	1
18	76	1
18	45	1
18	10	1
18	61	1
18	26	1
18	27	1
18	35	1
18	61	1
18	76	1
18	10	1
18	47	1
18	17	1
18	25	1
18	20	1
18	10	1
18	61	1
18	76	1
18	14	1
18	19	1
18	20	1
18	23	1
18	17	1
18	55	1
18	47	1
18	60	1
18	45	1
18	20	1
18	23	1
18	20	1
18	23	1
18	20	1
18	55	1
18	61	1
18	11	1
18	76	1
18	39	1
18	26	1
18	14	1
18	9	1
18	16	1
18	15	1
18	1	1
18	19	1
18	60	1
18	17	1
18	15	1
18	45	1
18	19	1
18	2	1
18	17	1
18	60	1
18	6	1
18	1	1
18	24	1
18	9	1
18	2	1
18	15	1
18	1	1
18	17	1
18	60	1
18	10	1
18	4	1
18	53	1
18	53	1
18	53	1
18	59	1
18	4	1
18	59	1
18	6	1
18	39	1
18	12	1
18	2	1
18	11	1
18	20	1
18	13	1
18	6	1
18	77	1
18	2	1
18	6	1
18	11	1
18	12	1
18	13	1
18	77	1
18	21	1
18	11	1
18	16	1
18	45	1
18	17	1
22	43	1
22	11	1
22	23	1
22	35	1
22	45	1
22	17	1
22	40	1
22	19	1
22	25	1
22	16	1
22	7	1
22	18	1
22	10	1
22	61	1
22	27	1
22	12	1
22	15	1
22	14	1
22	47	1
22	5	1
22	9	1
22	21	1
22	19	1
22	7	1
22	13	1
22	23	1
22	25	1
22	11	1
22	3	1
22	1	1
22	6	1
22	9	1
22	8	1
22	12	1
22	4	1
22	20	1
22	21	1
22	2	1
22	25	1
22	56	1
22	7	1
22	19	1
22	27	1
22	12	1
22	14	1
22	23	1
22	4	1
22	16	1
22	17	1
22	6	1
22	8	1
22	2	1
22	11	1
22	3	1
22	7	1
22	1	1
22	21	1
22	25	1
22	2	1
22	13	1
22	20	1
22	43	1
22	23	1
22	5	1
22	24	1
22	11	1
22	14	1
22	47	1
22	10	1
22	17	1
22	4	1
22	27	1
22	9	1
22	1	1
22	15	1
22	20	1
22	5	1
22	25	1
22	21	1
22	13	1
22	26	1
22	14	1
22	19	1
22	8	1
22	7	1
22	6	1
22	24	1
22	11	1
22	45	1
22	1	1
22	18	1
22	12	1
22	14	1
22	26	1
22	16	1
22	17	1
22	4	1
22	56	1
22	9	1
22	6	1
22	11	1
22	18	1
22	13	1
22	8	1
22	2	1
22	26	1
22	14	1
22	23	1
22	5	1
22	21	1
22	45	1
22	6	1
22	16	1
22	4	1
22	24	1
22	40	1
22	8	1
22	27	1
22	23	1
22	26	1
22	11	1
22	12	1
22	21	1
22	16	1
22	6	1
22	8	1
22	2	1
22	9	1
22	56	1
22	26	1
22	19	1
22	4	1
22	18	1
22	14	1
22	45	1
22	35	1
22	23	1
22	27	1
22	21	1
22	8	1
22	40	1
22	16	1
22	20	1
22	13	1
22	18	1
22	9	1
22	35	1
22	14	1
22	19	1
22	23	1
22	4	1
22	40	1
22	6	1
22	8	1
22	55	1
22	7	1
22	13	1
22	18	1
22	40	1
22	19	1
22	35	1
22	23	1
22	56	1
22	4	1
22	2	1
22	40	1
22	7	1
22	16	1
22	55	1
22	23	1
22	7	1
22	35	1
22	2	1
22	13	1
22	23	1
22	56	1
22	40	1
22	16	1
22	7	1
22	35	1
22	14	1
22	19	1
22	2	1
22	40	1
22	13	1
22	35	1
22	55	1
22	16	1
22	56	1
22	2	1
22	13	1
22	9	1
22	2	1
22	30	1
22	30	1
22	37	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	30	1
22	37	1
22	30	1
22	30	1
22	25	1
22	1	1
22	45	1
22	14	1
22	47	1
22	9	1
22	38	1
22	18	1
22	17	1
22	14	1
22	11	1
22	35	1
22	40	1
22	1	1
22	23	1
22	38	1
22	20	1
22	37	1
22	5	1
22	17	1
22	11	1
22	18	1
22	31	1
22	27	1
22	2	1
22	20	1
22	18	1
22	12	1
22	27	1
22	4	1
22	1	1
22	40	1
22	24	1
22	11	1
22	7	1
22	31	1
22	20	1
22	23	1
22	39	1
22	55	1
22	27	1
22	6	1
22	1	1
22	18	1
22	9	1
22	32	1
22	12	1
22	24	1
22	25	1
22	41	1
22	37	1
22	17	1
22	56	1
22	31	1
22	15	1
22	5	1
22	41	1
22	18	1
22	23	1
22	55	1
22	12	1
22	37	1
22	14	1
22	21	1
22	31	1
22	32	1
22	18	1
22	55	1
22	9	1
22	39	1
22	42	1
22	18	1
22	12	1
22	32	1
22	47	1
22	37	1
22	56	1
22	27	1
22	23	1
22	31	1
22	39	1
22	30	1
22	37	1
22	41	1
22	55	1
22	5	1
22	18	1
22	35	1
22	32	1
22	42	1
22	56	1
22	47	1
22	25	1
22	32	1
22	38	1
22	31	1
22	55	1
22	39	1
22	42	1
22	40	1
22	23	1
22	56	1
22	24	1
22	5	1
22	30	1
22	11	1
22	35	1
22	14	1
22	24	1
22	30	1
22	14	1
22	47	1
22	16	1
22	35	1
22	11	1
22	14	1
22	11	1
22	31	1
22	14	1
22	30	1
22	47	1
22	3	1
22	18	1
22	11	1
22	13	1
22	11	1
22	11	1
22	13	1
22	11	1
22	3	1
22	56	1
22	2	1
22	1	1
22	37	1
22	17	1
22	25	1
22	16	1
22	37	1
22	41	1
22	27	1
22	14	1
22	9	1
22	38	1
22	18	1
22	2	1
22	41	1
22	35	1
22	31	1
